"Elvira";"0210,0306,0309"
"Elvő"
"Elza";"1201,1213"
"Emánuel";"0326"
"Emanuéla";"0326"
"Emerencia";"0123"
"Emerika"
"Emerita";"0914,0922,1204"
"Emerka";"0123"
"Emese";"0123,0705"
"Emil";"0310,0522,0528,0911,1112"
"Emili";"0105,0719,0919"
"Emília";"0105,0719,0919"
"Emilián";"0310,0911,1112"
"Emiliána";"0105,0519,0630,0817,1120"
"Emma";"0419,0629,1124,1125"
"Emmi";"0419,0629,1124,1125"
"Emő";"0323,1208"
"Emőd";"0217,0805,0809,0813"
"Emőke";"0323,1208"
"Emse"
"Enciána";"0609"
"Endre";"0717,1130"
"Ené";"1113"
"Éne";"1113"
"Éneás";"0227,1030,1107"
"Enéh";"1113"
"Enese";"1113"
"Enet";"1113"
"Engelbert";"0710,1107"
"Engelhard";"0312"
"Enid";"0813,1201,1213"
"Enikő";"0416,0915"
"Eni";"0416,0915,1202"
"Encsi";"0416,0915,1202"
"Enna";"0908"
"Énok";"0607"
"Énók";"0607"
"Énos"
"Enőke";"0915"
"Enzó";"0721,0810,0905"
"Eörs"
"Eperke";"0708,0719"
"Epifánia";"0106,0121"
"Eponin";"0216,0920"
"Erátó";"0212,1210"
"Erazmus";"0602"
"Erhard";"0108,0409"
"Erik";"0124,0209,0518,0821,0910"
"Erika";"0124,0209,0518,0821,0831,0910"
"Erina";"0628"
"Ermelinda";"1029"
"Ermin"
"Erna";"0112,0505,0829"
"Ernák";"0325"
"Ernella";"0112,0505,0829"
"Erneszt";"0112,0712,0713,1107"
"Erneszta";"0112,0829"
"Ernesztin";"0112,0829"
"Ernesztina";"0112,0829"
"Ernő";"0112,0712,0713,1107"
"Ernye";"0325"
"Erős";"0209,0518"
"Ervin";"0425,0426,1224"
"Ervina";"0425,0426"
"Ervínia";"0425,0426"
"Erzsébet";"0704,0708,0824,1114,1119,1125,1201"
"Eső"
"Estella";"0614,0615,0619"
"Estilla";"0708,0715"
"Eszmeralda";"0316,0808"
"Esztár"
"Esztellia";"0714,0715,0719"
"Eszténa";"0715,0719"
"Eszter";"0524,0708"
"Esztora"
"Eta";"0129,0205,0611,0612,1216"
"Ete";"0801,0817"
"Etel";"0224"
"Etele";"0107,0310,0602,1005"
"Etelka";"0129,0205,0611,0612,1008,1216"
"Etelke"
"Etil"
"Etre";"0310,0602"
"Eudoxia";"0301,0916"
"Eufémia";"0618,0627,0916"
"Eufrozina";"0101,0925"
"Eugén";"0602,0708,1113,1220"
"Eugénia";"0916,1225"
"Eulália";"0212,1210"
"Eunika";"0224"
"Euniké";"0224"
"Euridiké";"1001"
"Euszták";"0414,0920"
"Eutim";"0120"
"Eutímia";"0503"
"Euzébia";"0316,1029,1216"
"Éva";"1224"
"Évald";"0707"
"Evangelina";"0526,1224"
"Evariszt";"1026"
"Evelin";"0526"
"Evelina"
"Everard";"0425"
"Evetke";"0506"
"Evica";"1224"
"Evila";"1224"
"Evita";"1224"
"Evódia";"0618"
"Ezékiás"
"Ezékiel";"0410,0419"
"Ezra"
"Ézsaiás";"0706"
"Ézsau"
"Fabia";"0120,0620"
"Fábián";"0120"
"Fabiána";"0120,0620"
"Fábió";"0511,0517,0731"
"Fabióla";"1227,0620"
"Fábiusz";"0511,0517,0731"
"Fabó";"0120,0517"
"Fabrícia";"1227"
"Fabríció";"0511,0731"
"Fabrícius";"0511,0731"
"Fabríciusz";"0511,0731"
"Fajsz";"0823,0901,1031"
"Fakó"
"Falics"
"Fáncsi"
"Fáncsika"
"Fáni";"0102,0116,0309,1030"
"Fanni";"0102,0116,0309,1030"
"Faragó"
"Farkas";"0823,0901,1031"
"Fáta";"0223"
"Fatima";"0513,0604,0605,1013"
"Fatime";"0513,0604,0605,1013"
"Fausztia";"0118,0215,0709"
"Fausztina";"0118,0215,0709"
"Fausztusz";"0215"
"Federika";"0506,0920,1019"
"Fedor";"0712,1109"
"Fedóra";"0428"
"Fédra";"0501,0704,0902"
"Fehéra";"0509,1216"
"Fehérke";"0509,1216"
"Fejes"
"Felda";"0501,0704,0902"
"Felhőcske"
"Felícia";"0520,0706,0930"
"Felicián";"0609"
"Feliciána";"0609,0620"
"Felicita";"0306,1123"
"Felicitás";"0306,1123"
"Felicitász";"0306,1123"
"Félix";"0114,0518,0530,0609,0707,0709,0711,0712,0729,0830,0911,1120"
"Fencse"
"Feodóra";"0428"
"Ferdinánd";"0530,0605,1019"
"Ferdinanda";"0530"
"Ferenc";"0124,0129,0402,0511,0604,0616,0714,1004,1010,1203"
"Fernanda";"0530"
"Fernandó";"0530,0605,1019"
"Fiametta";"0201,0522"
"Fianna"
"Fidél";"0424"
"Fidélia";"0424"
"Fifi"
"Filadelfia";"0103,0510"
"Filemon";"0308,1122"
"Filibert";"0820"
"Filip";"0216,0501,0511,0526,0606,0823,0920"
"Filippa";"0216,0920"
"Fillisz";"0621"
"Filoméla";"0811,1129"
"Filomén";"0811"
"Filoména";"0811,1129"
"Filotea";"1105,1209"
"Finta"
"Fióna";"0811"
"Fiorella";"0729"
"Fioretta";"0729"
"Firéne"
"Firmin"
"Firtos"
"Firtoska"
"Flamina";"1005"
"Flanna";"1005"
"Flávia";"1005"
"Flavián";"0218,1222"
"Flávió";"0218,1222"
"Fláviusz";"0218,1222"
"Flóra";"0729,1124"
"Floransz";"0620,0927,1110"
"Florencia";"0620,0927,1110"
"Florentin";"0927,1107"
"Florentina";"0620,0927,1110"
"Flórián";"0504"
"Florianna";"0501,0504"
"Florica";"0729,1124"
"Florin";"0504"
"Florina";"0501,0504"
"Florinda";"0729,1104"
"Flóris";"0504"
"Fodor";"0801,0902,1004,1025"
"Foksán"
"Folkus";"0617,0720"
"Fondor"
"Fóris";"0504"
"Fortuna";"0423"
"Fortunát";"0601,0712"
"Fortunáta";"0423"
"Főbe";"0609,0610,0918"
"Franciska";"0309,0821"
"Frank";"1004"
"Franszisz"
"Frederik";"0303,0718"
"Fremont";"1004"
"Frida";"0506,0920,1019"
"Friderika";"0506,0920,1019"
"Fridolin";"0306"
"Frigyes";"0303,0718"
"Frodó";"0306"
"Fruzsina";"0101"
"Fulvia";"0410,1005"
"Füleg"
"Fülöp";"0216,0501,0511,0526,0606,0823,0920"
"Fürge"
"Fürtike";"0515"
"Füvellő"
"Füzike";"0213"
"Gábor";"0227,0324,0929"
"Gabos";"0227,0324,0929"
"Gábriel";"0227,0324,0929"
"Gabriella";"0204,0324,0929,1212"
"Gajána";"0119,0727"
"Gál";"1016"
"Galamb";"0520,0917"
"Galatea";"0419,0801"
"Galga"
"Galina";"1005,1011"
"Gallusz";"1016"
"Gálos";"1016"
"Gamáliel";"0131,0602,0916"
"Gara";"0206,0909"
"Gardénia";"0510,1209"
"Garfield";"0419,1007"
"Garibald"
"Gáspár";"0105,0106,0827,1228,1229"
"Gaszton";"0424"
"Gazella"
"Gazsó";"0105,0106,0827,1228,1229"
"Gécsa";"0225,0226,0508,0806"
"Géda"
"Gede";"0328,0901,1010"
"Gedeon";"0328,0901,1010"
"Gedő";"0328,0901,1010"
"Gejza";"0508"
"Géla"
"Geláz"
"Gelej"
"Gellén";"0708,1113"
"Gellért";"0130,0423,0513,0924,1016"
"Gelse"
"Gemella";"0602,1210"
"Geminián";"0131,0602,0916"
"Gemma";"0411,0512,0514,0620"
"Génia";"0916,1225"
"Genovéva";"0103"
"Georgina";"0215,1209"
"Geraszim";"0305"
"Gerda";"0130,0513,0813,0924"
"Geréb";"0316"
"Gereben";"0316"
"Gergely";"0102,0213,0309,0312,0321,0509,0525,0903,1117"
"Gergő";"1117"
"Gerhárd";"0130,0423,0513,0924,1016"
"Gerjén";"1009"
"Gerle";"0329,0520"
"Germán";"0221,0507,0512,0528,0731,1011"
"Gerold";"0419,1007"
"Gerő";"0102,0213,0309,0312,0321,0509,0525,1117"
"Gertrúd";"0317,0813,1003,1116,1117"
"Gerváz";"0619"
"Gerzson";"0222,0712"
"Géza";"0225,0226,0508,0806"
"Gibárt";"0615,0827"
"Gida";"0328,0901,1010"
"Gideon"
"Gidula"
"Gilbert";"0204,0606,1024"
"Gilberta";"1024"
"Gilda";"0419,0901"
"Gilgames";"1024"
"Gillike"
"Gílvád"
"Gina";"0215,1209"
"Girót";"0419,1007"
"Giszmunda";"0924"
"Gitta";"0201,0610,1008"
"Giza";"0507"
"Gizella";"0507"
"Glenda";"0411,0513"
"Glenn";"0328,0901,1010"
"Glenna";"0411,0513"
"Gliczéria"
"Glória";"0411,0513"
"Gobert";"0126"
"Godiva";"0411"
"Godó";"0116,0526"
"Godvin";"0524"
"Góg"
"Golda";"0719,1004"
"Goldi";"0719,1004"
"Goldina";"0719,1004"
"Gorda"
"Gordána";"0510"
"Gordon";"0510"
"Gorgiás";"0909"
"Gotárd";"0504,0505"
"Gotfrid";"0113,0114,0116,0709,1108"
"Gothárd";"0504,0505"
"Gotlíb";"0306,0607"
"Göcöl"
"Gőde"
"Gömör"
"Grácia";"0613,0821"
"Gracián";"0601,1218"
"Graciána";"0601,1218"
"Graciella";"0601,1218"
"Gregor"
"Gregori"
"Gregoria"
"Gréta";"0610"
"Gréte";"0222,0610"
"Grétea";"0128,0222"
"Grizelda";"0924"
"Grizeldisz";"0924"
"Gujdó";"0112,0115,0330,0331,0511,0912"
"Gunda";"0303"
"Gusztáv";"0116,0414,0801,0802,0808"
"Gusztin"
"Günter";"1009"
"Gvendolin";"0103"
"Gyárfás";"0619,0706"
"Gyarmat"
"Gyécsa";"0225,0226,0508,0806"
"Gyémánt";"0719,1004"
"Gyenes";"1202"
"Gyoma";"1020"
"Gyopár";"0301,1206"
"Gyopárka";"0301,1206"
"Gyömrő"
"Gyöngy";"0118,0512,0514"
"Gyöngyi";"0505,1023"
"Gyöngyike";"0514,1023"
"Gyöngyös"
"Gyöngyvér";"0103,0108,0526,1023"
"Gyöngyvirág";"0424,0512,0514"
"Gyönyörű"
"Győr"
"Györe";"0215,0221,0309,0312,0423,0424,0505,0509,0525,0727,1117,1209"
"György";"0215,0221,0309,0312,0423,0424,0505,0509,0525,0727,1117,1209"
"Györgyi";"0215,0424,0505,1209"
"Györgyike";"0215,0424,0505,1209"
"Győrinke"
"Györk";"0215,0221,0309,0312,0423,0424,0505,0509,0525,0727,1117,1209"
"Györke";"0215,0221,0309,0312,0423,0424,0505,0509,0525,0727,1117,1209"
"Györkön"
"Győző";"0226,0508,0728,1103"
"Gyula";"0128,0412,0527,0628,0701"
"Gyulánka"
"Habilán";"0410"
"Hadúr";"0703"
"Hágár";"0809,1204"
"Hajmás"
"Hajna";"0709,0821,1010"
"Hajnácska";"0425,1115"
"Hajnal";"0327,0619,1004"
"Hajnalka";"0327,0619,1004,0103"
"Hajő"
"Haláp"
"Hali"
"Hamilkár";"1112"
"Hamilton";"1112"
"Hamlet";"0316"
"Hanga";"0209,0518,0831"
"Hanka";"0524"
"Hanna";"0520,0524,0530"
"Hannadóra";"0328,0520,0530"
"Hannaliza";"0328,0520,0530"
"Hannaróza";"0328,0520,0530"
"Hannibál";"0516"
"Hannó";"0813"
"Hanzár"
"Harald";"1024"
"Haralda";"0803,1218"
"Harga"
"Hargita";"0805"
"Harim";"0210"
"Harkány";"0906"
"Hárkány";"0906"
"Harlám";"0210"
"Harmat";"0803,1218"
"Harmatka";"0803,1218"
"Harri";"0302,0713"
"Harriet";"0125,0302,0316"
"Hartvig";"0614,0808"
"Hasszán";"0223"
"Havaska";"0805"
"Hedda";"0224,0718,1015"
"Hédi";"0224,0718,1015,1016,1017"
"Hedvig";"0224,0718,1015,1016,1017"
"Heidi";"0205,1216"
"Hektor";"0628"
"Héla";"0423"
"Helén";"0721"
"Heléna";"0731"
"Helga";"0711,1003"
"Heliodor";"0603,1003"
"Héliosz";"0603"
"Helka";"0711"
"Hella";"0423,0527,0731,1014"
"Helma";"0608,0711,0911"
"Helmut";"0316"
"Helza";"0608,0711,0911"
"Hendrik";"0116,0125,0302,0316,0713,0715"
"Henni"
"Henriett";"0125,0302,0316,0713"
"Henrietta";"0125,0302,0316,0713"
"Henrik";"0116,0125,0302,0316,0713,0715"
"Héra";"0624"
"Herald";"1024"
"Herbert";"0316"
"Herkules";"0714"
"Herman";"0407"
"Hermész";"0828"
"Hermia";"0828"
"Hermiás";"0628"
"Hermina";"0103,0413,0418,0803,1224"
"Hermiusz";"0628"
"Hernád"
"Herold";"1024"
"Herta";"0614"
"Hetény";"0817,0915"
"Hiacinta";"0130"
"Hiador";"0703,1003"
"Hilár";"0114,0316,0812,1021"
"Hilária";"0812"
"Hilárion";"0114,0316,0812,1021"
"Hiláriusz";"0114,0316,0812,1021"
"Hilda";"0430,0812,0903,1117"
"Hildegárd";"0917"
"Hildelita";"0430,0812,0903"
"Hilka";"1117,1127"
"Hilmár";"0113"
"Himes"
"Hippia";"0813"
"Hippolit";"0813"
"Hippolita";"0813"
"Hirám";"0113"
"Hizellő"
"Hódos";"1108"
"Hófehérke";"0509,0805,1216"
"Hohat"
"Holda";"0430,0711"
"Holló";"0204"
"Homora"
"Honóra";"0910,0930"
"Honorát";"0116"
"Honoráta";"0111,0405"
"Honorátusz";"0116"
"Honória";"0910,0930"
"Honorina";"0910,0930"
"Honóriusz";"0116,0424,0930"
"Hont";"0109,1011,1020"
"Horác";"0503"
"Horácia";"0622"
"Horka";"0906"
"Hortenzia";"0601,1117"
"Hóvirág";"0321,0403"
"Hős"
"Hövej"
"Huba";"0819,1114"
"Hubert";"0320,1103"
"Huberta";"0320,1103"
"Hubertusz";"0320,1103"
"Hugó";"0401,0429,0727"
"Hulda";"0430,0608,0711"
"Hulpa"
"Humbert";"0325"
"Hunor";"0424,0430,0910,0930,1230"
"Hunorka"
"Hurtobe"
"Hülek"
"Hümér";"0424,1112"
"Ibla"
"Iboly"
"Ibolya";"0807,0813,0912"
"Ibrahim";"0615,0816,1009"
"Ibrány";"1009"
"Ida";"0313,0413,0506,0904,0906,1103"
"Iddár"
"Iduna";"0505,0506,0508"
"Ifigénia";"0921"
"Igar"
"Ignác";"0201,0731,0901,1003,1017,1023,1220"
"Ignácia";"0731"
"Igor";"0911,1101"
"Iharos"
"Ika"
"Iklad"
"Ila";"0423,0731,0818,0923"
"Ilárion";"0114,1021"
"Ildefonz";"0123"
"Ildikó";"0310,0430,0917,0921,0923,1117"
"Ilián";"1003"
"Iliász";"1121"
"Ilka";"0423,0731,0818,0921"
"Illa";"0423,0731,0818"
"Illangó";"0818"
"Illegő"
"Illés";"0216,0704,0720"
"Ilma";"0418,0423,0721,0818,1014"
"Ilmár";"0228,0618"
"Ilon";"0423,0731,0818"
"Ilona";"0423,0721,0731,0818,0923,1014"
"Ilonka";"0423,0731,0818,0923"
"Ilus";"0423,0731,0818,0923"
"Ilze";"1119"
"Imbert";"0115"
"Imelda";"0513,0916"
"Immakuláta";"1208"
"Immánuel";"0326"
"Imodzsen";"0201,0619,0916"
"Imogén";"0201,0619,0916"
"Imola";"0513"
"Imre";"1105"
"Ince";"0108,0312,0417,0619,0704,0728,0811,0813,1228"
"Indár"
"Indira";"0403,0730"
"Indra";"0713,0804"
"Inez";"0121,0128,0306"
"Inge";"0730,1022"
"Ingeborg";"0730,1022"
"Ingrid";"0205"
"Inka";"0730,0902"
"Inke"
"Innocencia";"0201"
"Inota"
"Ipoly";"0310,0320,0813"
"Ipor"
"Ippolita";"0813"
"Irén";"0325,0403,0405,0505,0628,1020"
"Iréne";"0325,0403,0405,0505"
"Iréneusz";"0628"
"Irina";"0505"
"Iringó";"0628,1020,1224"
"Írisz";"0325,0922"
"Irma";"0303,0503,0602,0908,0912"
"Irmén"
"Irnik";"0325"
"Irsa"
"Isméria";"0325,0928"
"István";"0803,0816,0820,0902,0907,1226"
"Iszla"
"Itala";"0115,0310"
"Itemér"
"Itisza"
"Itlár"
"Iván";"0624"
"Ivána";"0512,0513"
"Ivett";"0113,0506"
"Ivetta";"0113,0506,0629"
"Ivica";"0512"
"Ividő";"0615"
"Ivó";"0519"
"Ivola";"0503,0615,0625"
"Ivonn";"0519"
"Ivor";"0907"
"Ixion";"0328"
"Iza";"0708"
"Izabel";"0104,0226,0608"
"Izabell";"0104,0226,0608"
"Izabella";"0104,0226,0708,0712,0831,0901"
"Izaiás";"0706"
"Izár"
"Izaura";"0501,0515"
"Izidor";"0116,0330,0404,0511,0515,1221"
"Izidóra";"0511"
"Izmael";"0425"
"Izmán"
"Izméne";"0325,0928,0930"
"Izolda";"0615"
"Izor";"0116,0330,0404,0511,0515,1221"
"Izóra";"0501,0515"
"Izrael";"0203,0205"
"Izsák";"0515,1019"
"Izsép"
"Izsip"
"Izsó";"0826"
"Jácint";"0817,0911"
"Jácinta";"0130"
"Jada"
"Jáde";"0909"
"Jáfet";"0205"
"Jagelló";"1013"
"Jagorta"
"Jáhel";"0208"
"Jakab";"0501,0511,0713,0725,1013,1127,1128"
"Jákó";"0501,0511,0713,0725,1013,1127,1128"
"Jákob";"0501,0511,0713,0725,1013,1127,1128"
"Jakobina";"0208,0725"
"Jaksi"
"Jakus";"0501,0511,0713,0725,1013,1127,1128"
"Jámbor"
"Jamina";"0524,0530"
"Jamília";"0530"
"Jana";"0524,0530"
"Janek";"0123,0127,0131,0208,0224"
"Jangorta"
"Janina";"0116,0328,0530"
"Janka";"0204,0530"
"János";"0123,0127,0131,0208,0224,0308,0327,0328,0506,0515,0516,0612,0624,0626,0712,0809,0813,0819,0822,0829,1008,1023,1025,1124,1227"
"01";"0710,0919"
"Jardár"
"Járed";"0501"
"Járfás";"0619,0706"
"Jarmila";"0314"
"Jáson";"0321"
"Jászó"
"Jávor";"0619,0706"
"Jávorka";"0224,0510"
"Jázmin";"0224,0510"
"Jázon";"0321"
"Jefte";"0501"
"Jelek";"0331,0407"
"Jelena";"0818"
"Jeles"
"Jelka";"0818"
"Jella";"0324"
"Jenke"
"Jenni";"0530"
"Jenő";"0602,0702,0708,0713,1113,1118"
"Jente";"0530"
"Jeremi";"0501,0607"
"Jeremiás";"0501,0607"
"Jeretán"
"Jermák";"0828"
"Jerne";"0628"
"Jernő";"0325"
"Jeromos";"0208,0720,0930"
"Jeronima";"0930"
"Jerta";"0813"
"Jetta";"0316"
"Jetti";"0316"
"Joáb";"0510"
"Joachim";"0320,0416,0726,0816"
"Joáhim";"0320,0416,0726,0816"
"Joakim";"0320,0416,0726,0816"
"Jób";"0510"
"Joel";"1019"
"Johann"
"Johanna";"0202,0204,0328,0331,0512,0520,0530,0821,1212"
"Jolán";"0615,1118,1120"
"Jolanda";"0615"
"Jolánka"
"Jolánta";"0615"
"Joli"
"Jónás";"0329,0919,0921,1112,1118,1120"
"Jonatán";"0824,1229"
"Jonka";"0615"
"Jordán";"0213,0215"
"Jordána";"0213,0215"
"Jósiás";"0216,0622,0706"
"Jótám";"0213,0215"
"Jóti"
"Jována";"0215"
"Jozafát";"0916,1112,1114"
"Jozefa";"0214,0317,0319,1003"
"Jozefin";"0214,0317,0319,1003"
"Jozefina";"0214,0317,0319,1003"
"Józsa";"0319,0901"
"József";"0317,0319,0407,0416,0501,0825,0827,0918"
"Józsiás";"0216,0622,0706"
"Józsua";"0622,0901"
"Józsué";"0622,0901"
"Júda";"0901"
"Judár"
"Judit";"0113,0505,0506,0629,0730,1210,1222"
"Jukundusz";"0108,0529"
"Júlia";"0408,0522,0721"
"Julián";"0109,0308,0522"
"Juliána";"0216,0405,0514,0522,0619"
"Julianna";"0216,0405,0514,0522,0619"
"Juliánusz";"0109,0308,0522"
"Julietta";"0721,0730"
"Julilla";"0408,0522,0721"
"Julinka";"0216,0405,0514,0522,0619"
"Juliska";"0216,0405,0514"
"Julitta";"0408,0522,0721"
"07z";"0109,0308,0522"
"Júnó";"0206,0601"
"Jusztián";"0414,0601,0616,0718"
"Jusztin";"0414,0601,0616,0718"
"Jusztina";"0616,0926,0928"
"Jusztínia";"0616,0926,0928"
"Jusztusz";"0714,1018,1110"
"Jutalom"
"Jutas";"0108,0208"
"Jutka";"0113,0505,0506"
"Jutocsa";"0108,0208"
"Jutta";"0505,0730,1222"
"Juvenál";"0503"
"Kaba";"0219"
"Kabos";"0219,1225"
"Kada";"0204,0302,0308,0310"
"Kadicsa";"0310,0311"
"Kadocsa";"0310,0311"
"Kadosa";"0310,0311"
"Káin";"0310,0529"
"Kajetán";"0807"
"Kájusz";"0205,0422"
"Kál";"1108"
"Kála";"0801"
"Káldor";"0519,0827"
"Káleb";"1013"
"Kalipszó";"0608"
"Kalli"
"Kalliopé";"0608"
"Kalliszta";"0206,0425,0511,0902"
"Kálmán";"1013"
"Kámea";"0303,0518,0718"
"Kamélia";"0803,0813,0916"
"Kamill";"0714,0718"
"Kamilla";"0303,0310,0518,0718,0727,0829,1228"
"Kamilló";"0714,0718"
"Kán";"0310,0529"
"Kandid";"0310"
"Kandida";"0310"
"Kanut";"0119,0710"
"Kapisztrán";"0328,1023"
"Kaplon";"0112"
"Kaplony";"0112"
"Kapolcs";"0324,0929"
"Kara";"0116,0528,1108"
"Karácson";"0513,1218,1225"
"Karád";"0116,0528,1108"
"Karcsa";"0116,0528"
"Kardos";"0103,0223,0424,0715"
"Karen";"0324,1107,1125"
"Karin";"0324,1107,1125"
"Karina";"0324,0430,1107,1125"
"Karion";"0112"
"Karitász";"0703,0704"
"Karla";"0509,1104"
"Kármán";"0817"
"Karméla";"0716"
"Karmelina";"0716"
"Kármen";"0602,0716"
"Kármin";"0716"
"Karola";"0128,0509,0927,1104"
"Karolin";"0509,1104"
"Karolina";"0202,0509,1104"
"Karolt";"0509,1104"
"Károly";"0128,0302,0927,1104"
"Karsa";"0116,0528,0708"
"Kartal";"0323"
"Kászon";"0424,0813"
"Kasszandra";"0206,0425,0902"
"Kasszián";"0813"
"Kasztor";"0707,1108"
"Kata";"0430,1125"
"Katalin";"0213,0309,0322,0324,0429,0430,0509,0915,1125,1231"
"Katapán";"0328,1023"
"Katarina";"0213,0309,0322,0324,0429,0430,0509,0915,1125,1231"
"Katerina";"0213,0309,0322,0324,0429,0430,0509,0915,1125,1231"
"Kati";"1125"
"Katica";"0213,0309"
"Katinka";"0213,0309,0509,1125"
"Kató";"0213,0309,0915"
"Katrin";"0309,0429"
"Kazimír";"0304"
"Kázmér";"0304"
"Keán"
"Keled";"0315,0501"
"Kelemen";"0315,0422,1123"
"Kelemér";"0315,1123"
"Kelen";"0315,0422,1123"
"Kelli";"0708"
"Kelvin";"0603"
"Kemenes";"0821"
"Kende";"0901,0925,1021"
"Kendra";"0803"
"Kenese";"0215,0710,1213"
"Kenéz";"0119"
"Kerecsen";"1205,1220"
"Kerény";"0404,0604"
"Keresztély";"0403,0727,1112,1220"
"Keresztes";"0403,0727,1112,1220"
"Kerubina";"0604,0608,0804"
"Késav"
"Késa";"0507"
"Keszi";"0112,0629"
"Kesző";"0112,0629"
"Keszü"
"Ketel";"0112"
"Keve";"0629"
"Kevend"
"Kevin";"0603"
"Kiara";"0417,0811,0812"
"Kikinda"
"Kilény";"0708,1113"
"Kilián";"0708,1113"
"Kiliána";"0708"
"Kilit"
"Kimberli";"0803"
"Kincs"
"Kincső";"0201,0724"
"Kinga";"0724"
"Kíra"
"Kira";"0707,0803"
"Kiri";"0724"
"Kirill";"0209,0214,0318,0329,0626,0707,0717"
"Kirilla";"0803"
"Kisanna";"0726"
"Kisó";"0726"
"Kitán"
"Kitana"
"Kitti";"0430,1125,1231"
"Klára";"0417,0811,0812"
"Klarisz";"0115,0811,0812"
"Klarissza";"0115,0811,0812"
"Klaudetta";"0320,0518,0606"
"Klaudia";"0320,0518,0606"
"Klaudiána";"0320,0518,0606"
"Klaudiusz";"0606,1108"
"Klélia";"1123"
"Klemátisz"
"Klemencia";"1123"
"Klementin";"1123"
"Klementina";"1021,1114,1123"
"Kleofás";"0925"
"Kleon";"0925"
"Kleopátra";"0801,1020"
"Klétus";"0426"
"Klió";"0925"
"Kloé";"0621"
"Klotild";"0603"
"Kocsárd";"0419,0504,0505,0607"
"Kolen"
"Kolett";"0306"
"Koletta";"0306"
"Kolomba";"0520,0917"
"Kolombina";"0520,1021"
"Kolos";"0205,0215,0310,0606,1030,1108"
"Kolozs";"0205,0215,0310,0606,1030,1108"
"Kolta";"1206"
"Kolumbán";"1121,1123"
"Kolumbusz";"0609"
"Kond"
"Konkordia";"0101,0218"
"Konor";"0214,0218,0219,1126,1214"
"Konrád";"0214,0218,0219,0420,0421,0601,1126,1214"
"Konstancia";"0218,0919"
"Konstantin";"0311,0412,0521,0727"
"Konstantina";"0311,0919"
"Kont";"0716,1017"
"Koppány";"0620,0709,1008,1023"
"Kora";"0512,0514"
"Korália";"0512,0514"
"Korall";"0512,0514"
"Kordélia";"1022"
"Koridon";"0510"
"Korina";"1022"
"Korinna";"1022"
"Koriolán";"0306,0908,1120"
"Kornél";"0303,0602,0703,0913,0916"
"Kornélia";"0303,0331,0916"
"Korvin";"0206"
"Kos"
"Kósa";"0907,0927"
"Kozett";"0306"
"Kozima";"0926,0927"
"Kozma";"0926,0927"
"Kökény";"0801"
"Kötöny";"0320,0807"
"Kövecs";"0108,0222,0629"
"Kreola";"0405,0407,0615"
"Kreszcencia";"0405,0407,0615"
"Kristóf";"0315,0325,0509,0725,1031"
"Kriszta";"0622,0724,0805"
"Krisztabell";"0622,0724,0805"
"Krisztián";"0313,0727,1112,1220"
"Krisztiána";"0622,0724,0805"
"Krisztin";"0622,0724,0805"
"Krisztina";"0622,0724,0805"
"Krisztofer";"0315,0325,0509,0725,1031"
"Krizanta";"1014,1025"
"Krizosztom";"0127,0923"
"Krizsán";"0127,0913"
"Kund";"0529,0901,0925"
"Kunigunda";"0303"
"Kunó";"0219,0529,0601"
"Kurd";"0823,0901,1031"
"Kurszán";"1124"
"Kurt";"0214,0218,0219,0420,0421,0601,1126,1214"
"Küllikki";"1208"
"Küne"
"Kürt";"0214,0219"
"Kventin"
"Laborc";"0723,0930"
"Ladiszla";"0627"
"Ladomér";"0715,1115"
"Lajos";"0819,0825,1010,1011"
"Lamar"
"Lambert";"0416,0418,0622,0917"
"Lamberta";"0416"
"Lana";"0509"
"Lándor";"0222,0227,0313"
"Lantos";"0227,0718"
"Lara";"0326"
"Larcia";"1004"
"Larina";"0812,0905"
"Larion";"0114,1021"
"Larissza";"0326"
"Lartia";"1004"
"László";"0227,0504,0627,0808,0828"
"Latamás"
"Latinka";"1004"
"Laura";"0617,0628,1019"
"Laurencia";"0628,1008"
"Laurent";"0114,1021"
"Lauretta";"0617,0628,1019"
"Lavínia";"0414"
"Lázár";"0223,1107,1217,1227"
"Lázó";"0223,1107,1217,1227"
"Lea";"0322"
"Leander";"0222,0227,0313"
"Lebéd"
"Léda";"0205,1224"
"Legend"
"Lehel";"0326,0802,1016"
"Leila";"0213,0621"
"Leilani";"0501"
"Lejla";"0213,0621"
"Lél";"0302,0409,0802,0907,1016"
"Léla";"0213,0621"
"Lelez"
"Lelle";"1016"
"Léna";"0721,0722,0731"
"Lénárd";"1106,1126"
"Lengő"
"Lenke";"0722,0723,0818"
"Lenóra";"0221"
"Leó";"0218,0220,0411,0419,0612,0628,0703,0717,1010,1017"
"Leon";"0218,0220,0411,0419,0612,0628,0703,0717,1010,1017"
"Leona";"0104,0220,0221,0411,1209"
"Leonárd";"1106,1126"
"Leonarda";"1106,1126,1127"
"Leonárdó";"1106,1126"
"Leonetta";"0117"
"Leonidász";"0422,0628"
"Leonóra";"0221,0326,0709,0712,0715"
"Leontina";"0301,1206"
"Leonyid";"1106,1126"
"Leopold";"1115"
"Leopolda";"1115"
"Leopoldina";"1115"
"Lestár";"0329,0716"
"Leszter"
"Letícia";"0812,0830"
"Létó";"0812,0830"
"Letta";"0503,0612,0625"
"Letti";"0812,0830"
"Levéd";"0618,0624"
"Levedi";"0618,0624"
"Levendula";"0618,0722,0724"
